"GeneName","log2FoldChange","PValue","AdjustedPValue"
"ENSG00000225963",-0.651022433851375,0.0120719983361793,0.999380980658289
"NRIR",0.264171747028304,0.563301819393344,0.999380980658289
"ENSG00000225965",-0.123181020633628,0.665676969765194,0.999380980658289
"ELFN1",0.0703784851326011,0.737479693936817,0.999380980658289
"MTND1P23",0.0487798160611791,0.832863443695091,0.999380980658289
"PIGBOS1",-0.0543718986315721,0.598357826275551,0.999380980658289
"ZNF567-DT",0.0994737262462987,0.414031507700363,0.999380980658289
"HAR1A",0.292887911314976,0.593030209300059,0.999380980658289
"ANKRD44-DT",0.176359396444028,0.869989028440893,0.999380980658289
"MICALL2-DT",-1.29587218349925,0.0467469733976281,0.999380980658289
"ENSG00000225986",0.864572221717452,0.0730661709834638,0.999380980658289
"LAMP5-AS1",-0.0964927108028733,0.891918750704234,0.999380980658289
"RPL23AP34",0.386748728450924,0.230898432022668,0.999380980658289
"GTF2IP14",0.53519733503336,0.0631058456472804,0.999380980658289
"FAM88F",-0.294572033387929,0.524225585613468,0.999380980658289
"KCNIP2-AS1",0.352870436721219,0.365672009047154,0.999380980658289
"ENSG00000226010",0.167216571036939,0.58033807198587,0.999380980658289
"CCT8P1",-0.377384700696433,0.704065325509129,0.999380980658289
"PRICKLE2-AS3",-0.313055878695391,0.783062992773554,0.999380980658289
"ENSG00000226025",0.941040552108077,0.384529448424392,0.999380980658289
"RWDD3-DT",0.27440129815059,0.151693311842455,0.999380980658289
"LINC01772",0.192963064929168,0.245268557563871,0.999380980658289
"FGF13-AS1",0.612059663880862,0.364180789516854,0.999380980658289
"ENSG00000226032",-0.272097384975147,0.761903102522564,0.999380980658289
"PPIAP21",0.783111753780136,0.276343013195876,0.999380980658289
"ENSG00000226040",-1.34099576623587,0.261214921544387,0.999380980658289
"ENSG00000226047",2.01475144618064,0.0805568837034798,0.999380980658289
"YBX1P8",0.286337222862808,0.826128176099042,0.999380980658289
"TLK2P1",0.554273714658471,0.065044079922683,0.999380980658289
"ZNF503-AS1",-0.409748629312785,0.58779121660272,0.999380980658289
"LINC01776",0.755842569750561,0.154659568178629,0.999380980658289
"MEMO1P1",0.0819624231910258,0.63192251966572,0.999380980658289
"PAICSP1",0.467882522325283,0.2279140967987,0.999380980658289
"MTND4P32",-0.106082502472634,0.775900110751272,0.999380980658289
"LINC00623",0.654282697563913,0.795177032208683,0.999380980658289
"LINC00951",0.238205470807848,0.783321159023214,0.999380980658289
"ENSG00000226072",0.245758044753116,0.834867938887665,0.999380980658289
"PRSS44P",-0.924684616674296,0.46120924362383,0.999380980658289
"RPL6P4",-0.0627611827164072,0.980604831003633,0.999380980658289
"USP12PX",-0.34379532771402,0.493309125387199,0.999380980658289
"SLC39A12-AS1",1.03133395418277,0.319088557939139,0.999380980658289
"RPL17P6",-0.0138494473112289,0.930503422183811,0.999380980658289
"UQCRFS1P1",-0.00438107830793701,0.985852569059512,0.999380980658289
"ENSG00000226087",0.110107860052235,0.906168413308226,0.999380980658289
"ENSG00000226089",-1.23987111629925,0.116356911951258,0.999380980658289
"LINC00937",0.400328949323094,0.179907137844649,0.999380980658289
"SEC11B",-2.2766816960378,0.196839483998077,0.999380980658289
"SEPTIN7P3",0.462443701372762,0.0896157495479315,0.999380980658289
"ENSG00000226104",0.818805069431296,0.172075521542388,0.999380980658289
"RPL36AP54",0.127354897041689,0.722878712962149,0.999380980658289
"FCF1P4",0.3436963879069,0.688196591767561,0.999380980658289
"ENSG00000226113",0.137938947287358,0.651124419010028,0.999380980658289
"AHCTF1P1",-0.304760058859439,0.157430843579172,0.999380980658289
"FTCDNL1",-0.0203845324721924,0.893607203433913,0.999380980658289
"LINC01907",-0.403103499104565,0.334553471073096,0.999380980658289
"PPIAP66",0.893750470248495,0.612830747445382,0.999380980658289
"RPS3AP46",0.600306959584942,0.601888440174129,0.999380980658289
"LINC02794",0.164415720702323,0.892982925353482,0.999380980658289
"ENSG00000226134",0.286609624650541,0.688014976521509,0.999380980658289
"BAIAP2-DT",0.17594379141137,0.463021634622255,0.999380980658289
"KRT16P6",0.509513058482373,0.646389609848487,0.999380980658289
"TUBBP10",-0.333442891461601,0.764056795601291,0.999380980658289
"ENSG00000226149",-0.229151029439633,0.458942178762139,0.999380980658289
"ENSG00000226155",-1.16016993327329,0.446083206879793,0.999380980658289
"CLCP2",0.396765804654677,0.471494820038304,0.999380980658289
"EIF4A1P5",-0.185226395530208,0.858112750975117,0.999380980658289
"AP4B1-AS1",0.890561558362444,0.326244190556784,0.999380980658289
"TEX22",-0.617847295863641,0.318155479252986,0.999380980658289
"ENSG00000226180",0.261060176285883,0.306165160209261,0.999380980658289
"HNRNPA1P3",-0.418653260191142,0.702887339708667,0.999380980658289
"CLK3P2",-1.08079151586268,0.0629921062570993,0.999380980658289
"LINC02519",0.380643196232064,0.50150596376394,0.999380980658289
"ENSG00000226197",-1.12256573348192,0.469079580575409,0.999380980658289
"SGMS1-AS1",-0.0348765893184322,0.847410307192653,0.999380980658289
"ENSG00000226202",0.899281205534734,0.462165391572963,0.999380980658289
"WASH8P",0.0880430723017569,0.775554499831913,0.999380980658289
"RPS12P5",-0.288028438693449,0.629462639025544,0.999380980658289
"RPL26P19",0.0550589272645006,0.840430791123852,0.999380980658289
"NPIPB14P",0.0226517228895041,0.970053803586833,0.999380980658289
"LEMD1-AS1",0.507362021552893,0.623172522672701,0.999380980658289
"GAS1RR",0.126843928095774,0.544735298549029,0.999380980658289
"ENSG00000226239",0.739906406930558,0.287557612735966,0.999380980658289
"ENSG00000226240",0.58220414695586,0.481835197870783,0.999380980658289
"ENSG00000226241",-0.76870888201349,0.196469145984355,0.999380980658289
"RPL37AP1",-0.0494422346922931,0.893051058694833,0.999380980658289
"ZNF32-AS1",-0.216935338957131,0.706051491384381,0.999380980658289
"SUPT4H1P1",0.559940547741027,0.78714863913608,0.999380980658289
"LINC02608",0.726504246525501,0.439657900281031,0.999380980658289
"ENSG00000226252",-0.759197353579751,0.308942858530337,0.999380980658289
"MRPL35P3",-0.938695526095038,0.0326990953892381,0.999380980658289
"PTP4A1P3",-0.0348015736159263,0.956575064605197,0.999380980658289
"GRM7-AS3",-0.248403403439849,0.856348766267064,0.999380980658289
"GTF2H2B",0.367337196339435,0.689810900269141,0.999380980658289
"PIMREGP1",1.62581084823927,0.110131677438764,0.999380980658289
"ISM1-AS1",-1.85243558535689,0.114924376225344,0.999380980658289
"ENSG00000226266",0.0327117690938783,0.845352024625617,0.999380980658289
"ENSG00000226268",0.010846532864262,0.969856392904165,0.999380980658289
"ENSG00000226276",-0.141877113404392,0.820871576465265,0.999380980658289
"ENSG00000226277",0.878687438284964,0.617356319936245,0.999380980658289
"PSPHP1",-0.23152437619126,0.935712430727772,0.999380980658289
"RPL12P10",-0.367064791146806,0.541802832230912,0.999380980658289
"ARPC3P1",1.07846460899041,0.292443186714408,0.999380980658289
"TMEM191A",-0.0204955304633595,0.906438453120548,0.999380980658289
"RPS3AP10",1.01435152828083,0.282304533599233,0.999380980658289
"NPY6R",-0.272533044338245,0.684295404391182,0.999380980658289
"ENSG00000226308",0.300140945462348,0.188192008276193,0.999380980658289
"SMARCE1P2",-0.447476327832649,0.860946167937606,0.999380980658289
"ENSG00000226310",0.309856121977114,0.171318603845475,0.999380980658289
"CFLAR-AS1",0.903098507027216,0.339820555423538,0.999380980658289
"ZKSCAN8P1",0.01234889496409,0.960084006751618,0.999380980658289
"LINC00351",-0.831824104451683,0.529578903026164,0.999380980658289
"RPS3AP38",0.373620694720061,0.226707651646235,0.999380980658289
"LINC01811",0.236812822363128,0.708865057542858,0.999380980658289
"CROCC2",0.188708872910999,0.811500523660125,0.999380980658289
"ENSG00000226324",0.410215944002421,0.768300944932164,0.999380980658289
"RPSAP49",-0.781361298467788,0.66258074209323,0.999380980658289
"NUP50-DT",-0.0909816346087594,0.546045968565018,0.999380980658289
"ENSG00000226329",-0.0984964476132692,0.840746611115067,0.999380980658289
"PPP1R15B-AS1",0.121740428569777,0.853332904026657,0.999380980658289
"ENSG00000226332",0.479360061263991,0.221748545973843,0.999380980658289
"ENSG00000226334",-0.0474363516498465,0.926804896254716,0.999380980658289
"ENSG00000226335",0.316969834841283,0.563706136912218,0.999380980658289
"USP8P2",0.412871527617509,0.600951166695423,0.999380980658289
"NMD3P1",-2.26141999005068,0.134473714357562,0.999380980658289
"VN2R10P",0.10425557394203,0.933843759677529,0.999380980658289
"ENSG00000226349",1.63327153874204,0.0913238372945394,0.999380980658289
"PSPC1-AS2",0.294529593588447,0.539347202513361,0.999380980658289
"ENSG00000226355",-1.73272407186979,0.047552641541728,0.999380980658289
"ACTG1P24",0.656788939118084,0.240060378032857,0.999380980658289
"RPL10AP6",-0.90463159624763,0.00517981989796772,0.999380980658289
"TERF1P5",-0.647011143900224,0.378192847754776,0.999380980658289
"HAGLROS",-0.564231701476872,0.129646634993739,0.999380980658289
"ST7-AS2",-0.204342919810239,0.67736154654589,0.999380980658289
"ENSG00000226375",0.171058766600871,0.516856216049458,0.999380980658289
"ENSG00000226377",-0.0791434259904924,0.773824709926163,0.999380980658289
"ENSG00000226380",-0.356035057751648,0.63709999184366,0.999380980658289
"ENSG00000226381",0.137614797131411,0.482499438781682,0.999380980658289
"LINC01876",-0.122186584920385,0.895790155920028,0.999380980658289
"PARD3-DT",0.178558516648281,0.820157027322817,0.999380980658289
"MAPK6P6",0.265310649576309,0.898499573454541,0.999380980658289
"IFNA20P",-0.790316308392042,0.651090637082259,0.999380980658289
"ENSG00000226396",0.119644586887073,0.688379754685633,0.999380980658289
"ENSG00000226403",0.14244793007639,0.55878201160336,0.999380980658289
"ENSG00000226405",0.344526115794587,0.43630179616034,0.999380980658289
"RBMX2P1",-0.105741591805206,0.880984980868074,0.999380980658289
"ENSG00000226410",0.257677050919174,0.413703384635313,0.999380980658289
"OR8T1P",-0.146654442253819,0.935046359672231,0.999380980658289
"TPI1P1",0.245568138583064,0.404881622427056,0.999380980658289
"MRPL23-AS1",0.216602739829179,0.864181063506474,0.999380980658289
"SLC16A1-AS1",0.387611438624142,0.0772299428572724,0.999380980658289
"CYP26C1-DT",1.06397633136663,0.26470902419437,0.999380980658289
"ENSG00000226426",-0.636346565774428,0.283362828860182,0.999380980658289
"HMGN2P7",0.805180147330786,0.523118229261115,0.999380980658289
"USP17L7",0.265339427064748,0.899361362899059,0.999380980658289
"ENSG00000226431",2.1194652400544,0.223632630233017,0.999380980658289
"AKTIPP2",-0.191652721179524,0.447503654724564,0.999380980658289
"ENSG00000226434",-0.424383774627121,0.798514632006439,0.999380980658289
"ANKRD18DP",-0.064493301423883,0.837527813687102,0.999380980658289
"H3P43",1.44325221996441,0.241500750088308,0.999380980658289
"ENSG00000226438",-0.332381908647673,0.493657727575183,0.999380980658289
"ENSG00000226439",0.281208746909333,0.807398093466789,0.999380980658289
"GAPDHP32",0.371999988831289,0.64345691782763,0.999380980658289
"THBS2-AS1",0.108534138755637,0.496569872496324,0.999380980658289
"CYP2D8P",0.613617645195364,0.239306424322919,0.999380980658289
"LINC02542",-0.259752252150512,0.780998126771927,0.999380980658289
"ENSG00000226454",0.764719861710992,0.308559126004607,0.999380980658289
"RPL22P3",0.0221146710331243,0.988672475334236,0.999380980658289
"ENSG00000226465",0.0781267181331865,0.769044378847884,0.999380980658289
"ENSG00000226468",-0.17548232303928,0.841281567095305,0.999380980658289
"ADAM1B",0.787892570836762,0.0549622443247772,0.999380980658289
"ENSG00000226471",0.261500905223207,0.177047865566577,0.999380980658289
"ENSG00000226472",0.762641098329947,0.0399380390458759,0.999380980658289
"LINC01748",0.193096279291908,0.379783433922494,0.999380980658289
"UPF3AP1",-0.594677557491103,0.138690786124741,0.999380980658289
"TMEM185B",-0.0257254161387209,0.848141728019492,0.999380980658289
"ENSG00000226487",-0.0209788984378603,0.963957383830188,0.999380980658289
"C8orf90",0.0327003741091856,0.969388181741543,0.999380980658289
"FTOP1",0.625684360678791,0.0533747217353913,0.999380980658289
"RPL26P27",0.972250760257471,0.708063207227852,0.999380980658289
"LINC00323",0.265490055474171,0.566186290507555,0.999380980658289
"LINC02549",-0.239872641760211,0.733387438506835,0.999380980658289
"RPSAP21",0.0837598287499668,0.75375086453397,0.999380980658289
"ENSG00000226499",0.387772990088635,0.433349716574076,0.999380980658289
"USF1P1",0.0385026748969762,0.938516312080387,0.999380980658289
"ENSG00000226505",0.514063086572951,0.151770722622461,0.999380980658289
"ENSG00000226506",-0.282605306022409,0.799554656897284,0.999380980658289
"IPMKP1",-0.0272079159436309,0.986588574166787,0.999380980658289
"LINC01918",0.160316341964295,0.555802172408537,0.999380980658289
"FAM138B",1.77906219486994,0.181890991099811,0.999380980658289
"LINC00390",1.07413568883937,0.271143201864897,0.999380980658289
"KIRREL1-IT1",1.32709509401973,0.0709641565021263,0.999380980658289
"ENSG00000226521",0.864989931734066,0.57228339907058,0.999380980658289
"ENSG00000226524",0.426603857273171,0.026287995033782,0.999380980658289
"RPS7P10",-0.0182612785885581,0.940296709659463,0.999380980658289
"ENSG00000226526",-0.469140305646017,0.450532219862663,0.999380980658289
"ENSG00000226527",0.248749167721967,0.515521377684807,0.999380980658289
"SETP15",-1.78456622976639,0.157317483787496,0.999380980658289
"OR7E33P",-1.47412508907959,0.475175982856407,0.999380980658289
"GAPDHP73",1.49484840177001,0.176096519787749,0.999380980658289
"MYL6P1",1.90984825395535,0.447633515346756,0.999380980658289
"RPL7P22",-0.855044268942083,0.681023465212265,0.999380980658289
"ENSG00000226546",-0.255118058017066,0.903514998148722,0.999380980658289
"ENSG00000226548",-1.17978467306179,0.449675107223386,0.999380980658289
"SCDP1",-0.317266207520261,0.232531962076324,0.999380980658289
"IMPDH1P7",-0.062761229027241,0.980720355963894,0.999380980658289
"AGKP1",0.543496890030206,0.634771597418266,0.999380980658289
"NPM1P49",1.11340369545163,0.15352868815838,0.999380980658289
"TRAF6P1",-0.144900821747868,0.7857766167989,0.999380980658289
"CYP4F26P",0.723485880090253,0.132189409103354,0.999380980658289
"FTH1P20",0.0983846595751119,0.474867953188769,0.999380980658289
"ENSG00000226565",0.913643121372563,0.157914738949755,0.999380980658289
"LINC00606",0.575724590891575,0.172079837467235,0.999380980658289
"ENSG00000226571",0.0605174481965128,0.938292871028868,0.999380980658289
"ENSG00000226574",-0.035821084283175,0.944465656361265,0.999380980658289
"ENSG00000226576",0.959994006113309,0.444645145899983,0.999380980658289
"ENSG00000226578",0.208973649810251,0.372573789187017,0.999380980658289
"RPL39P40",0.167409866685645,0.602499279238846,0.999380980658289
"LINC02848",0.0388534170255603,0.893460168711241,0.999380980658289
"UBE2V1P10",-0.668971018390758,0.562200807163183,0.999380980658289
"ENSG00000226592",-0.334569788328278,0.855216555813808,0.999380980658289
"ENSG00000226598",0.785174084702334,0.239775997005567,0.999380980658289
"PAPPA-AS2",-0.212851884396204,0.641516854009422,0.999380980658289
"ENSG00000226605",2.55158207815079,0.0640567619499471,0.999380980658289
"FTLP3",0.201652008952969,0.371858842590093,0.999380980658289
"SNX30-DT",-0.397939128795704,0.201980357961993,0.999380980658289
"OR52M2P",-0.0627611571286088,0.980540103209567,0.999380980658289
"LINC00343",0.353844501108233,0.667429136686922,0.999380980658289
"ENSG00000226622",-0.696729829764035,0.510889519291396,0.999380980658289
"RPL13AP16",0.549908888669416,0.689870328739903,0.999380980658289
"UBE2V1P1",0.580000500079653,0.0322980456834414,0.999380980658289
"ENSG00000226636",-0.00436277292564536,0.986892706519073,0.999380980658289
"ENSG00000226637",-0.622836579736376,0.437605349347068,0.999380980658289
"ENSG00000226640",1.53281559442829,0.191105369054065,0.999380980658289
"SHISA5P1",1.20076309999212,0.0903872266231525,0.999380980658289
"ACTG1P12",1.13699539707561,0.08471293982992,0.999380980658289
"LINC03086",0.641628549771085,0.453034164605865,0.999380980658289
"BUD13-DT",-0.091657179998792,0.911199618385604,0.999380980658289
"RPL7P37",0.393984174088283,0.825474588745226,0.999380980658289
"ENSG00000226647",-0.0229186690895346,0.978660971557585,0.999380980658289
"PLCG1-AS1",-0.0317057348557652,0.904330221718138,0.999380980658289
"KIF4B",0.231900190660838,0.596585980070252,0.999380980658289
"TSPAN14-AS1",-0.195363782108633,0.770693648334104,0.999380980658289
"ENSG00000226661",0.463031186417698,0.576254973568776,0.999380980658289
"MTND4P10",-1.5193941814514,0.462577904739659,0.999380980658289
"HSPA9P1",0.566126115052087,0.177002021076211,0.999380980658289
"ENSG00000226668",-0.0410711437654448,0.94720813972231,0.999380980658289
"ENSG00000226669",1.02791258606498,0.559316934932099,0.999380980658289
"LINC01108",0.0122927205476907,0.983637107167133,0.999380980658289
"TEX41",0.567063182435423,0.224371170014392,0.999380980658289
"LINC02679",-0.150038614938197,0.733116883079129,0.999380980658289
"IGBP1P1",0.197127474741415,0.864653579867796,0.999380980658289
"ENSG00000226679",0.862076357839893,0.351556285077794,0.999380980658289
"PWWP2AP1",0.0111659687755861,0.975802496168156,0.999380980658289
"ENSG00000226684",0.0995001767683588,0.625566752951102,0.999380980658289
"LINC01535",0.20731032444086,0.334957245090507,0.999380980658289
"ENTPD1-AS1",0.18581615041134,0.14725493077781,0.999380980658289
"NXNP1",0.512498993710332,0.69695608640736,0.999380980658289
"LENG8-AS1",-0.235729779019812,0.770159152928031,0.999380980658289
"ENSG00000226698",-1.27488321234369,0.545308680536398,0.999380980658289
"ENSG00000226699",-0.134132251886,0.745877432683776,0.999380980658289
"RPL15P14",1.63562972666405,0.266446875502242,0.999380980658289
"MIR217HG",-0.228368446812962,0.816326522939944,0.999380980658289
"SDCBPP1",0.240638844913682,0.774734309336553,0.999380980658289
"FGF12-AS3",-0.170905358330687,0.885750621332047,0.999380980658289
"FAM66C",0.270436623567014,0.0656190148179536,0.999380980658289
"PTPRD-DT",0.106871227695551,0.891199693147419,0.999380980658289
"EEF1DP2",0.155475656692884,0.467280489248036,0.999380980658289
"ENSG00000226723",-0.125507083330242,0.878198310847461,0.999380980658289
"LINC02554",1.1247913733856,0.583052357108553,0.999380980658289
"HSBP1L1",0.00256115346991172,0.985883993040263,0.999380980658289
"SMCR5",0.347091160531758,0.245738779233044,0.999380980658289
"ENSG00000226747",-0.0975125623209176,0.739949022195303,0.999380980658289
"ENSG00000226751",0.608373836120131,0.627530382531093,0.999380980658289
"CUTALP",-0.203494813306019,0.388349125112506,0.999380980658289
"FOXN3P2",0.0574540197730504,0.935246978673385,0.999380980658289
"MAGOH-DT",-0.267876935854755,0.244965732108972,0.999380980658289
"VPS25P1",1.51668974834854,0.269217892040268,0.999380980658289
"ENSG00000226756",1.03189320520488,0.0518807437257703,0.999380980658289
"ENSG00000226757",0.258860212553412,0.700315280988965,0.999380980658289
"DISC1-IT1",0.111870905592973,0.72730728772964,0.999380980658289
"LINC02668",0.224573750951448,0.728945135065708,0.999380980658289
"SRRM5",0.635703408048892,0.0333328592905472,0.999380980658289
"ENSG00000226764",-1.46234752980026,0.482454808927767,0.999380980658289
"RPSAP33",1.27167563912466,0.344569116563798,0.999380980658289
"FABP7P1",0.418812510676902,0.238255108556362,0.999380980658289
"ENSG00000226767",-0.672180011771782,0.747559464577321,0.999380980658289
"GAPDHP54",0.15234842455332,0.779926704635765,0.999380980658289
"ENSG00000226773",-0.16389663831705,0.834855745990551,0.999380980658289
"HIKESHIP1",0.326236113635388,0.624426112235579,0.999380980658289
"TBCAP1",0.0196149868558216,0.934332428780771,0.999380980658289
"TLK1P1",-0.358378688689478,0.759434780691878,0.999380980658289
"ENSG00000226786",-0.0621042463138912,0.887406529345427,0.999380980658289
"HNRNPA3P1",-0.0694896684564449,0.911885443613872,0.999380980658289
"LINC02611",0.268103731397079,0.405555835442493,0.999380980658289
"C13orf42",-0.96536542472387,0.550881954011874,0.999380980658289
"CACTIN-AS1",0.291185982984885,0.452388785902487,0.999380980658289
"OSTCP8",0.38903099255689,0.309981662613605,0.999380980658289
"ZNF451-AS1",-0.324587995953421,0.343336480856262,0.999380980658289
"LINC00840",0.443604006281382,0.24874435778998,0.999380980658289
"ENSG00000226816",-0.207403902111049,0.612090539972583,0.999380980658289
"MEIS1-AS3",-0.430062309231983,0.507457165045365,0.999380980658289
"ENSG00000226822",-1.72300212825075,0.222114598426494,0.999380980658289
"SUGT1P1",0.23382943964149,0.259135476337475,0.999380980658289
"ENSG00000226824",0.518929140939641,0.0420214606348902,0.999380980658289
"LINC02774",0.540763252673447,0.0868089995150106,0.999380980658289
"PPP1CB-DT",-0.0163906775746802,0.93224123847556,0.999380980658289
"ENSG00000226838",0.627844147504765,0.534343954143599,0.999380980658289
"PAICSP3",-0.0793585368842733,0.900146319082133,0.999380980658289
"ENSG00000226849",0.337741658659141,0.227164067257945,0.999380980658289
"ZNF277-AS1",-0.238610154567359,0.617270236697089,0.999380980658289
"ENSG00000226852",0.56017286219292,0.402794203411257,0.999380980658289
"GPR155-DT",0.332842154008074,0.254174437426664,0.999380980658289
"ENSG00000226854",0.00646995377738549,0.989152099725248,0.999380980658289
"RPSAP17",-0.525417878773391,0.537298834861294,0.999380980658289
"THORLNC",-0.781981189386779,0.335550310161078,0.999380980658289
"DUTP3",-0.129583614120217,0.883502559058685,0.999380980658289
"LINC02051",-0.112867955134079,0.905794126531895,0.999380980658289
"SYT2-AS1",0.398729260068285,0.304306093772297,0.999380980658289
"SHROOM2P1",0.0628785385937097,0.9620556774713,0.999380980658289
"ATE1OSP",-0.98188726226938,0.0513682727202726,0.999380980658289
"LHFPL3-AS1",-0.695213843743452,0.601907881753121,0.999380980658289
"ENSG00000226871",-0.703405227610668,0.614750730251453,0.999380980658289
"ENSG00000226872",0.714218253488641,0.47246739460495,0.999380980658289
"TRPC6P10",-0.113163141937084,0.871811227698909,0.999380980658289
"ZNF877P",0.664079213993375,0.323921557650777,0.999380980658289
"ENSG00000226877",0.0555763051070427,0.904382088061967,0.999380980658289
"ENSG00000226883",-1.1336059977636,0.29110354859007,0.999380980658289
"E2F6P3",1.03935325073953,0.684212090862523,0.999380980658289
"ENSG00000226886",-0.295611568895638,0.768099053549866,0.999380980658289
"ERVMER34-1",-0.213454001665227,0.552274221603604,0.999380980658289
"ATF6-DT",0.0763908126513436,0.870289121255775,0.999380980658289
"ENSG00000226890",1.14155528663527,0.353288847559501,0.999380980658289
"LINC01359",0.12580144359892,0.683027127787709,0.999380980658289
"LINC00354",1.17984841309467,0.260041185857099,0.999380980658289
"ENSG00000226904",-0.199741632964373,0.86858771422804,0.999380980658289
"ENSG00000226905",-1.25754029949636,0.421895658529947,0.999380980658289
"ISCA2P1",0.26725019265506,0.808544208831941,0.999380980658289
"BSN-DT",-0.0522928806710217,0.798687861795757,0.999380980658289
"ENSG00000226920",-0.0296242634002803,0.870764569122141,0.999380980658289
"PDZPH1P",-0.0647261819199391,0.84681544875124,0.999380980658289
"RPS14P4",1.93760162447801,0.337207674436876,0.999380980658289
"NRBF2P2",0.603531984546568,0.591059787428677,0.999380980658289
"CEP164P1",0.642804721692361,0.3898285347985,0.999380980658289
"ENSG00000226939",1.23243784077784,0.195663158217566,0.999380980658289
"IL9RP3",-0.0284957808307781,0.948839308778963,0.999380980658289
"RNF207-AS1",0.384880682787754,0.607615559533229,0.999380980658289
"RPL13AP8",1.44232223512133,0.27764809943853,0.999380980658289
"RPS4XP2",0.622639001355755,0.493230981794837,0.999380980658289
"DANCR",-0.0569903629268781,0.590006399942126,0.999380980658289
"NCKAP5-AS2",0.107659259645506,0.700840890815481,0.999380980658289
"ENSG00000226954",0.455653863480759,0.825540767264778,0.999380980658289
"ENSG00000226958",1.46905397001366,0.470496985523701,0.999380980658289
"ENSG00000226963",0.138433199380902,0.781343238929121,0.999380980658289
"ENSG00000226965",0.886711085105734,0.669739017140098,0.999380980658289
"HAUS4P1",-0.44747621054946,0.825662997206261,0.999380980658289
"NEDD8P1",-0.635559694960214,0.327481763380364,0.999380980658289
"RPL12P19",0.288591093366823,0.729791967065919,0.999380980658289
"COX6A1P2",-0.249228898526667,0.137746093612021,0.999380980658289
"HMGN1P24",0.456104329029051,0.314552192203008,0.999380980658289
"ABHD17AP6",-0.632845464378203,0.0386357137518166,0.999380980658289
"CENPCP1",-0.254043935481762,0.581421048557895,0.999380980658289
"PRELID1P5",-0.432379589783767,0.453465359276174,0.999380980658289
"ENSG00000226987",-0.430248115528113,0.435365219187904,0.999380980658289
"COA1P1",0.381343343905056,0.35112986321532,0.999380980658289
"ENSG00000226994",0.155118391854672,0.542144529784843,0.999380980658289
"LINC00658",0.669959274393958,0.357119511137985,0.999380980658289
"NBPF2P",-0.198334278090876,0.487659197242362,0.999380980658289
"ENSG00000227006",-0.610978587459106,0.768822211882002,0.999380980658289
"RPS24P19",0.156866423546837,0.587289321736381,0.999380980658289
"FKBP14-AS1",0.223723966317021,0.332990961849137,0.999380980658289
"LINC02796",0.940378658614951,0.409399134779977,0.999380980658289
"IL6STP1",-1.0817639264962,0.0932902288118776,0.999380980658289
"ENSG00000227021",0.724432849468583,0.226213359662735,0.999380980658289
"SLC8A1-AS1",-0.0106443053742602,0.984743237310188,0.999380980658289
"RPS2P36",-0.102170165752346,0.802406606498073,0.999380980658289
"ENSG00000227034",0.243114380866112,0.697551443567665,0.999380980658289
"LINC00511",-0.166660525121449,0.405155868297571,0.999380980658289
"GTF2IP7",-0.00859770745250593,0.984358482431309,0.999380980658289
"ITGB2-AS1",0.0696924451635601,0.869424585274791,0.999380980658289
"ENSG00000227040",-0.447476221462095,0.830123747270856,0.999380980658289
"ENSG00000227042",0.912334163482385,0.200662041476174,0.999380980658289
"ENSG00000227045",-0.235383912729639,0.733345464056378,0.999380980658289
"ENSG00000227050",0.240265167914772,0.798406394757495,0.999380980658289
"C14orf132",0.0728709144231036,0.677147037759811,0.999380980658289
"MUC12-AS1",-0.0189177224325101,0.974400073756233,0.999380980658289
"FDX1P2",-0.367864804514171,0.511364940143514,0.999380980658289
"ENSG00000227055",-0.527952274797794,0.647335762935885,0.999380980658289
"RPL6P2",0.282221106927983,0.858338789618861,0.999380980658289
"WDR46",0.0190603938722261,0.870230538074301,0.999380980658289
"LINC00629",0.395360716848434,0.542024352884079,0.999380980658289
"RPL41P1",-0.2148679366758,0.258954042784277,0.999380980658289
"NAA20P1",-1.19996274619506,0.272494921951945,0.999380980658289
"ENSG00000227066",-1.5552706991475,0.00492655787537474,0.999380980658289
"EPS15-AS1",-0.442475747200198,0.178523827823023,0.999380980658289
"FOCAD-AS1",0.840384836286576,0.684464793107267,0.999380980658289
"ENSG00000227072",0.831466442214901,0.0697568889779269,0.999380980658289
"SDHDP2",-0.255117967219277,0.900212626019585,0.999380980658289
"ENSG00000227076",0.276775593689363,0.287940151604368,0.999380980658289
"ENSG00000227077",-0.0685892679973747,0.925739656040073,0.999380980658289
"LINC02094",0.414064113521506,0.440997098777023,0.999380980658289
"RPS27P3",-0.172300963883375,0.551041523386941,0.999380980658289
"LINC02798",-0.108881903637072,0.826146145984272,0.999380980658289
"RBMX2P5",-1.72031163145032,0.219925936798438,0.999380980658289
"ENSG00000227088",0.0619926130599271,0.878734609553736,0.999380980658289
"SLC6A17-AS1",0.215535013951056,0.883571487075467,0.999380980658289
"RPS28P7",0.0587842841332458,0.905925742929571,0.999380980658289
"ENSG00000227098",0.124443629068934,0.894878821315629,0.999380980658289
"PARP1P1",0.325071435675801,0.807008391663174,0.999380980658289
"CRIP1P3",1.2884052609368,0.389192573726688,0.999380980658289
"LMCD1-AS1",0.217619701942051,0.324821332174052,0.999380980658289
"ENSG00000227113",0.483855757344126,0.405102930589698,0.999380980658289
"LINC01630",0.100471004327311,0.519346462734326,0.999380980658289
"ENSG00000227116",0.520766318446634,0.691241116603862,0.999380980658289
"HORMAD2-AS1",-0.100518234752242,0.749970417369352,0.999380980658289
